signal,method,sample_idx,value
vib_ball_fault_007,ORIGINAL,748,-0.481783
vib_ball_fault_007,ORIGINAL,749,0.20678
vib_ball_fault_007,ORIGINAL,750,0.33153
vib_ball_fault_007,ORIGINAL,751,-0.364342
vib_ball_fault_007,ORIGINAL,752,-0.254861
vib_ball_fault_007,ORIGINAL,753,0.452707
vib_ball_fault_007,ORIGINAL,754,0.282475
vib_ball_fault_007,ORIGINAL,755,-0.291896
vib_ball_fault_007,ORIGINAL,756,0.004548
vib_ball_fault_007,ORIGINAL,757,0.392768
vib_ball_fault_007,ORIGINAL,758,0.001787
vib_ball_fault_007,ORIGINAL,759,-0.228871
vib_ball_fault_007,ORIGINAL,760,0.130273
vib_ball_fault_007,ORIGINAL,761,0.283124
vib_ball_fault_007,ORIGINAL,762,-0.087553
vib_ball_fault_007,ORIGINAL,763,-0.122476
vib_ball_fault_007,ORIGINAL,764,0.218475
vib_ball_fault_007,ORIGINAL,765,0.070822
vib_ball_fault_007,ORIGINAL,766,-0.248201
vib_ball_fault_007,ORIGINAL,767,0.046781
vib_ball_fault_007,ORIGINAL,768,0.218313
vib_ball_fault_007,ORIGINAL,769,-0.181278
vib_ball_fault_007,ORIGINAL,770,-0.05003
vib_ball_fault_007,ORIGINAL,771,0.32487
vib_ball_fault_007,ORIGINAL,772,0.048406
vib_ball_fault_007,ORIGINAL,773,-0.297419
vib_ball_fault_007,ORIGINAL,774,0.110131
vib_ball_fault_007,ORIGINAL,775,0.376687
vib_ball_fault_007,ORIGINAL,776,-0.206455
vib_ball_fault_007,ORIGINAL,777,-0.274678
vib_ball_fault_007,ORIGINAL,778,0.320809
vib_ball_fault_007,ORIGINAL,779,0.222211
vib_ball_fault_007,ORIGINAL,780,-0.357682
vib_ball_fault_007,ORIGINAL,781,-0.120689
vib_ball_fault_007,ORIGINAL,782,0.338677
vib_ball_fault_007,ORIGINAL,783,-0.065624
vib_ball_fault_007,ORIGINAL,784,-0.343875
vib_ball_fault_007,ORIGINAL,785,0.15074
vib_ball_fault_007,ORIGINAL,786,0.283612
vib_ball_fault_007,ORIGINAL,787,-0.172181
vib_ball_fault_007,ORIGINAL,788,-0.136933
vib_ball_fault_007,ORIGINAL,789,0.244465
vib_ball_fault_007,ORIGINAL,790,0.116628
vib_ball_fault_007,ORIGINAL,791,-0.227409
vib_ball_fault_007,ORIGINAL,792,-0.003086
vib_ball_fault_007,ORIGINAL,793,0.303754
vib_ball_fault_007,ORIGINAL,794,0.05539
vib_ball_fault_007,ORIGINAL,795,-0.111918
vib_ball_fault_007,ORIGINAL,796,0.095674
vib_ball_fault_007,ORIGINAL,797,0.177866
vib_ball_fault_007,ORIGINAL,798,-0.026152
vib_ball_fault_007,ORIGINAL,799,-0.141481
vib_ball_fault_007,ORIGINAL,800,-0.045482
vib_ball_fault_007,ORIGINAL,801,0.008771
vib_ball_fault_007,ORIGINAL,802,-0.0307
vib_ball_fault_007,ORIGINAL,803,-0.024365
vib_ball_fault_007,ORIGINAL,804,0.002761
vib_ball_fault_007,ORIGINAL,805,-0.004386
vib_ball_fault_007,ORIGINAL,806,0.035411
vib_ball_fault_007,ORIGINAL,807,0.007472
vib_ball_fault_007,ORIGINAL,808,-0.040771
vib_ball_fault_007,ORIGINAL,809,-0.032325
vib_ball_fault_007,ORIGINAL,810,-0.052467
vib_ball_fault_007,ORIGINAL,811,0.012508
vib_ball_fault_007,ORIGINAL,812,0.066111
vib_ball_fault_007,ORIGINAL,813,-0.041908
vib_ball_fault_007,ORIGINAL,814,-0.075857
vib_ball_fault_007,ORIGINAL,815,0.077319
vib_ball_fault_007,ORIGINAL,816,0.128324
vib_ball_fault_007,ORIGINAL,817,-0.035086
vib_ball_fault_007,ORIGINAL,818,-0.040121
vib_ball_fault_007,ORIGINAL,819,0.250637
vib_ball_fault_007,ORIGINAL,820,0.177054
vib_ball_fault_007,ORIGINAL,821,-0.211328
vib_ball_fault_007,ORIGINAL,822,-0.086903
vib_ball_fault_007,ORIGINAL,823,0.249988
vib_ball_fault_007,ORIGINAL,824,0.044832
vib_ball_fault_007,ORIGINAL,825,-0.360606
vib_ball_fault_007,ORIGINAL,826,-0.149278
vib_ball_fault_007,ORIGINAL,827,0.277927
vib_ball_fault_007,ORIGINAL,828,0.035411
vib_ball_fault_007,ORIGINAL,829,-0.291733
vib_ball_fault_007,ORIGINAL,830,0.076182
vib_ball_fault_007,ORIGINAL,831,0.268505
vib_ball_fault_007,ORIGINAL,832,-0.127187
vib_ball_fault_007,ORIGINAL,833,-0.152527
vib_ball_fault_007,ORIGINAL,834,0.214739
vib_ball_fault_007,ORIGINAL,835,0.199308
vib_ball_fault_007,ORIGINAL,836,-0.085766
vib_ball_fault_007,ORIGINAL,837,0.063675
vib_ball_fault_007,ORIGINAL,838,0.313337
vib_ball_fault_007,ORIGINAL,839,0.034599
vib_ball_fault_007,ORIGINAL,840,-0.146029
vib_ball_fault_007,ORIGINAL,841,0.12004
vib_ball_fault_007,ORIGINAL,842,0.120527
vib_ball_fault_007,ORIGINAL,843,-0.161461
vib_ball_fault_007,ORIGINAL,844,-0.065299
vib_ball_fault_007,ORIGINAL,845,0.199795
vib_ball_fault_007,ORIGINAL,846,0.049543
vib_ball_fault_007,ORIGINAL,847,-0.186638
vib_ball_fault_007,ORIGINAL,848,0.018355
vib_ball_fault_007,ORIGINAL,849,0.155613
vib_ball_fault_007,ORIGINAL,850,-0.128649
vib_ball_fault_007,ORIGINAL,851,-0.140019
vib_ball_fault_007,ORIGINAL,852,0.179004
vib_ball_fault_007,ORIGINAL,853,0.125887
vib_ball_fault_007,ORIGINAL,854,-0.128649
vib_ball_fault_007,ORIGINAL,855,0.021766
vib_ball_fault_007,ORIGINAL,856,0.213765
vib_ball_fault_007,ORIGINAL,857,0.015431
vib_ball_fault_007,ORIGINAL,858,-0.049218
vib_ball_fault_007,ORIGINAL,859,0.156425
vib_ball_fault_007,ORIGINAL,860,0.091938
vib_ball_fault_007,ORIGINAL,861,-0.094212
vib_ball_fault_007,ORIGINAL,862,0.046294
vib_ball_fault_007,ORIGINAL,863,0.20012
vib_ball_fault_007,ORIGINAL,864,-0.052629
vib_ball_fault_007,ORIGINAL,865,-0.232932
vib_ball_fault_007,ORIGINAL,866,0.052791
vib_ball_fault_007,ORIGINAL,867,0.132222
vib_ball_fault_007,ORIGINAL,868,-0.158212
vib_ball_fault_007,ORIGINAL,869,-0.05734
vib_ball_fault_007,ORIGINAL,870,0.274028
vib_ball_fault_007,ORIGINAL,871,0.071309
vib_ball_fault_007,ORIGINAL,872,-0.232445
vib_ball_fault_007,ORIGINAL,873,0.006335
vib_ball_fault_007,ORIGINAL,874,0.256323
vib_ball_fault_007,ORIGINAL,875,-0.051492
vib_ball_fault_007,ORIGINAL,876,-0.273378
vib_ball_fault_007,ORIGINAL,877,0.121177
vib_ball_fault_007,ORIGINAL,878,0.264444
vib_ball_fault_007,ORIGINAL,879,-0.146354
vib_ball_fault_007,ORIGINAL,880,-0.213277
vib_ball_fault_007,ORIGINAL,881,0.173156
vib_ball_fault_007,ORIGINAL,882,0.130923
vib_ball_fault_007,ORIGINAL,883,-0.202232
vib_ball_fault_007,ORIGINAL,884,-0.113705
vib_ball_fault_007,ORIGINAL,885,0.093075
vib_ball_fault_007,ORIGINAL,886,0.026314
vib_ball_fault_007,ORIGINAL,887,-0.091613
vib_ball_fault_007,ORIGINAL,888,0.010558
vib_ball_fault_007,ORIGINAL,889,0.09275
vib_ball_fault_007,ORIGINAL,890,-0.050842
vib_ball_fault_007,ORIGINAL,891,-0.079106
vib_ball_fault_007,ORIGINAL,892,0.132547
vib_ball_fault_007,ORIGINAL,893,0.077644
vib_ball_fault_007,ORIGINAL,894,-0.130435
vib_ball_fault_007,ORIGINAL,895,0.046944
vib_ball_fault_007,ORIGINAL,896,0.150415
vib_ball_fault_007,ORIGINAL,897,-0.148628
vib_ball_fault_007,ORIGINAL,898,-0.199958
vib_ball_fault_007,ORIGINAL,899,0.102821
vib_ball_fault_007,ORIGINAL,900,0.094862
vib_ball_fault_007,ORIGINAL,901,-0.148628
vib_ball_fault_007,ORIGINAL,902,-0.015431
vib_ball_fault_007,ORIGINAL,903,0.283449
vib_ball_fault_007,ORIGINAL,904,0.143918
vib_ball_fault_007,ORIGINAL,905,-0.072609
vib_ball_fault_007,ORIGINAL,906,0.1241
vib_ball_fault_007,ORIGINAL,907,0.193135
vib_ball_fault_007,ORIGINAL,908,-0.088527
vib_ball_fault_007,ORIGINAL,909,-0.072121
vib_ball_fault_007,ORIGINAL,910,0.165034
vib_ball_fault_007,ORIGINAL,911,0.024365
vib_ball_fault_007,ORIGINAL,912,-0.13076
vib_ball_fault_007,ORIGINAL,913,0.107532
vib_ball_fault_007,ORIGINAL,914,0.1561
vib_ball_fault_007,ORIGINAL,915,-0.176405
vib_ball_fault_007,ORIGINAL,916,-0.207755
vib_ball_fault_007,ORIGINAL,917,0.076669
vib_ball_fault_007,ORIGINAL,918,0.022903
vib_ball_fault_007,ORIGINAL,919,-0.199795
vib_ball_fault_007,ORIGINAL,920,-0.040934
vib_ball_fault_007,ORIGINAL,921,0.12004
vib_ball_fault_007,ORIGINAL,922,-0.042883
vib_ball_fault_007,ORIGINAL,923,-0.009421
vib_ball_fault_007,ORIGINAL,924,0.219125
vib_ball_fault_007,ORIGINAL,925,0.109319
vib_ball_fault_007,ORIGINAL,926,-0.066436
vib_ball_fault_007,ORIGINAL,927,0.152202
vib_ball_fault_007,ORIGINAL,928,0.297581
vib_ball_fault_007,ORIGINAL,929,0.046294
vib_ball_fault_007,ORIGINAL,930,-0.040771
vib_ball_fault_007,ORIGINAL,931,0.176242
vib_ball_fault_007,ORIGINAL,932,0.161136
vib_ball_fault_007,ORIGINAL,933,-0.104121
vib_ball_fault_007,ORIGINAL,934,-0.127836
vib_ball_fault_007,ORIGINAL,935,0.101522
vib_ball_fault_007,ORIGINAL,936,0.053928
vib_ball_fault_007,ORIGINAL,937,-0.166658
vib_ball_fault_007,ORIGINAL,938,-0.020467
vib_ball_fault_007,ORIGINAL,939,0.096162
vib_ball_fault_007,ORIGINAL,940,-0.114029
vib_ball_fault_007,ORIGINAL,941,-0.13807
vib_ball_fault_007,ORIGINAL,942,0.036061
vib_ball_fault_007,ORIGINAL,943,0.029401
vib_ball_fault_007,ORIGINAL,944,-0.046944
vib_ball_fault_007,ORIGINAL,945,0.045969
vib_ball_fault_007,ORIGINAL,946,0.132547
vib_ball_fault_007,ORIGINAL,947,0.082192
vib_ball_fault_007,ORIGINAL,948,0.055228
vib_ball_fault_007,ORIGINAL,949,0.085116
vib_ball_fault_007,ORIGINAL,950,0.001137
vib_ball_fault_007,ORIGINAL,951,-0.051167
vib_ball_fault_007,ORIGINAL,952,0.129461
vib_ball_fault_007,ORIGINAL,953,0.116953
vib_ball_fault_007,ORIGINAL,954,-0.06871
vib_ball_fault_007,ORIGINAL,955,0.015756
vib_ball_fault_007,ORIGINAL,956,0.062213
vib_ball_fault_007,ORIGINAL,957,-0.141968
vib_ball_fault_007,ORIGINAL,958,-0.102821
vib_ball_fault_007,ORIGINAL,959,0.141643
vib_ball_fault_007,ORIGINAL,960,-0.035573
vib_ball_fault_007,ORIGINAL,961,-0.232932
vib_ball_fault_007,ORIGINAL,962,0.071309
vib_ball_fault_007,ORIGINAL,963,0.210516
vib_ball_fault_007,ORIGINAL,964,-0.097461
vib_ball_fault_007,ORIGINAL,965,-0.155288
vib_ball_fault_007,ORIGINAL,966,0.170557
vib_ball_fault_007,ORIGINAL,967,0.121664
vib_ball_fault_007,ORIGINAL,968,-0.200932
vib_ball_fault_007,ORIGINAL,969,-0.033624
vib_ball_fault_007,ORIGINAL,970,0.248363
vib_ball_fault_007,ORIGINAL,971,-0.022741
vib_ball_fault_007,ORIGINAL,972,-0.244952
vib_ball_fault_007,ORIGINAL,973,0.089664
vib_ball_fault_007,ORIGINAL,974,0.158049
vib_ball_fault_007,ORIGINAL,975,-0.184526
vib_ball_fault_007,ORIGINAL,976,-0.117603
vib_ball_fault_007,ORIGINAL,977,0.231957
vib_ball_fault_007,ORIGINAL,978,0.129786
vib_ball_fault_007,ORIGINAL,979,-0.140506
vib_ball_fault_007,ORIGINAL,980,0.02534
vib_ball_fault_007,ORIGINAL,981,0.179816
vib_ball_fault_007,ORIGINAL,982,-0.055228
vib_ball_fault_007,ORIGINAL,983,-0.196059
vib_ball_fault_007,ORIGINAL,984,0.049055
vib_ball_fault_007,ORIGINAL,985,0.119877
vib_ball_fault_007,ORIGINAL,986,-0.100872
vib_ball_fault_007,ORIGINAL,987,-0.039309
vib_ball_fault_007,ORIGINAL,988,0.178354
vib_ball_fault_007,ORIGINAL,989,0.102821
vib_ball_fault_007,ORIGINAL,990,-0.102334
vib_ball_fault_007,ORIGINAL,991,-0.046132
vib_ball_fault_007,ORIGINAL,992,0.06871
vib_ball_fault_007,ORIGINAL,993,-0.002599
vib_ball_fault_007,ORIGINAL,994,-0.050192
vib_ball_fault_007,ORIGINAL,995,0.028264
vib_ball_fault_007,ORIGINAL,996,0.117116
vib_ball_fault_007,ORIGINAL,997,0.030375
vib_ball_fault_007,ORIGINAL,998,-0.05003
vib_ball_fault_007,ORIGINAL,999,0.052791
vib_ball_fault_007,ORIGINAL,1000,0.064324
vib_ball_fault_007,ORIGINAL,1001,-0.001462
vib_ball_fault_007,ORIGINAL,1002,0.049055
vib_ball_fault_007,ORIGINAL,1003,0.101522
vib_ball_fault_007,ORIGINAL,1004,0.055878
vib_ball_fault_007,ORIGINAL,1005,0.026639
vib_ball_fault_007,ORIGINAL,1006,0.10006
vib_ball_fault_007,ORIGINAL,1007,0.079593
vib_ball_fault_007,ORIGINAL,1008,-0.08138
vib_ball_fault_007,ORIGINAL,1009,-0.06335
vib_ball_fault_007,ORIGINAL,1010,0.08674
vib_ball_fault_007,ORIGINAL,1011,0.070172
vib_ball_fault_007,ORIGINAL,1012,-0.053116
vib_ball_fault_007,ORIGINAL,1013,-0.043045
vib_ball_fault_007,ORIGINAL,1014,0.08138
vib_ball_fault_007,ORIGINAL,1015,0.061725
vib_ball_fault_007,ORIGINAL,1016,-0.081867
vib_ball_fault_007,ORIGINAL,1017,-0.031675
vib_ball_fault_007,ORIGINAL,1018,0.053766
vib_ball_fault_007,ORIGINAL,1019,-0.044345
vib_ball_fault_007,ORIGINAL,1020,-0.021279
vib_ball_fault_007,ORIGINAL,1021,0.161461
vib_ball_fault_007,ORIGINAL,1022,0.094862
vib_ball_fault_007,ORIGINAL,1023,-0.125725
vib_ball_fault_007,ORIGINAL,1024,0.050517
vib_ball_fault_007,ORIGINAL,1025,0.195897
vib_ball_fault_007,ORIGINAL,1026,-0.075207
vib_ball_fault_007,ORIGINAL,1027,-0.118415
vib_ball_fault_007,ORIGINAL,1028,0.161948
vib_ball_fault_007,ORIGINAL,1029,0.148466
vib_ball_fault_007,ORIGINAL,1030,-0.103634
vib_ball_fault_007,ORIGINAL,1031,-0.046294
vib_ball_fault_007,ORIGINAL,1032,0.093725
vib_ball_fault_007,ORIGINAL,1033,-0.059451
vib_ball_fault_007,ORIGINAL,1034,-0.112568
vib_ball_fault_007,ORIGINAL,1035,0.060101
vib_ball_fault_007,ORIGINAL,1036,-0.060263
vib_ball_fault_007,ORIGINAL,1037,-0.169745
vib_ball_fault_007,ORIGINAL,1038,0.116628
vib_ball_fault_007,ORIGINAL,1039,0.13206
vib_ball_fault_007,ORIGINAL,1040,-0.189562
vib_ball_fault_007,ORIGINAL,1041,-0.108344
vib_ball_fault_007,ORIGINAL,1042,0.198333
vib_ball_fault_007,ORIGINAL,1043,0.016893
vib_ball_fault_007,ORIGINAL,1044,-0.185826
vib_ball_fault_007,ORIGINAL,1045,0.155938
vib_ball_fault_007,ORIGINAL,1046,0.265257
vib_ball_fault_007,ORIGINAL,1047,-0.178354
vib_ball_fault_007,ORIGINAL,1048,-0.172831
vib_ball_fault_007,ORIGINAL,1049,0.278739
vib_ball_fault_007,ORIGINAL,1050,0.150577
vib_ball_fault_007,ORIGINAL,1051,-0.201744
vib_ball_fault_007,ORIGINAL,1052,-0.012832
vib_ball_fault_007,ORIGINAL,1053,0.255186
vib_ball_fault_007,ORIGINAL,1054,0.007634
vib_ball_fault_007,ORIGINAL,1055,-0.169907
vib_ball_fault_007,ORIGINAL,1056,0.127512
vib_ball_fault_007,ORIGINAL,1057,0.077644
vib_ball_fault_007,ORIGINAL,1058,-0.233257
vib_ball_fault_007,ORIGINAL,1059,-0.076994
vib_ball_fault_007,ORIGINAL,1060,0.104446
vib_ball_fault_007,ORIGINAL,1061,-0.085441
vib_ball_fault_007,ORIGINAL,1062,-0.072933
vib_ball_fault_007,ORIGINAL,1063,0.199308
vib_ball_fault_007,ORIGINAL,1064,0.150902
vib_ball_fault_007,ORIGINAL,1065,-0.085928
vib_ball_fault_007,ORIGINAL,1066,0.055553
vib_ball_fault_007,ORIGINAL,1067,0.210191
vib_ball_fault_007,ORIGINAL,1068,-0.066436
vib_ball_fault_007,ORIGINAL,1069,-0.060101
vib_ball_fault_007,ORIGINAL,1070,0.248201
vib_ball_fault_007,ORIGINAL,1071,0.110943
vib_ball_fault_007,ORIGINAL,1072,-0.153014
vib_ball_fault_007,ORIGINAL,1073,0.021441
vib_ball_fault_007,ORIGINAL,1074,0.180141
vib_ball_fault_007,ORIGINAL,1075,-0.017381
vib_ball_fault_007,ORIGINAL,1076,-0.08674
vib_ball_fault_007,ORIGINAL,1077,0.122639
vib_ball_fault_007,ORIGINAL,1078,0.093563
vib_ball_fault_007,ORIGINAL,1079,-0.135633
vib_ball_fault_007,ORIGINAL,1080,0.033949
vib_ball_fault_007,ORIGINAL,1081,0.218475
vib_ball_fault_007,ORIGINAL,1082,-0.078294
vib_ball_fault_007,ORIGINAL,1083,-0.235206
vib_ball_fault_007,ORIGINAL,1084,0.080243
vib_ball_fault_007,ORIGINAL,1085,0.202069
vib_ball_fault_007,ORIGINAL,1086,-0.068548
vib_ball_fault_007,ORIGINAL,1087,-0.092101
vib_ball_fault_007,ORIGINAL,1088,0.175917
vib_ball_fault_007,ORIGINAL,1089,0.142618
vib_ball_fault_007,ORIGINAL,1090,-0.100872
vib_ball_fault_007,ORIGINAL,1091,-0.041259
vib_ball_fault_007,ORIGINAL,1092,0.067086
vib_ball_fault_007,ORIGINAL,1093,-0.082355
vib_ball_fault_007,ORIGINAL,1094,-0.122963
vib_ball_fault_007,ORIGINAL,1095,0.1241
vib_ball_fault_007,ORIGINAL,1096,0.114354
vib_ball_fault_007,ORIGINAL,1097,-0.223673
vib_ball_fault_007,ORIGINAL,1098,-0.089502
vib_ball_fault_007,ORIGINAL,1099,0.295307
vib_ball_fault_007,ORIGINAL,1100,0.062862
vib_ball_fault_007,ORIGINAL,1101,-0.291896
vib_ball_fault_007,ORIGINAL,1102,0.003249
vib_ball_fault_007,ORIGINAL,1103,0.267856
vib_ball_fault_007,ORIGINAL,1104,-0.032812
vib_ball_fault_007,ORIGINAL,1105,-0.175268
vib_ball_fault_007,ORIGINAL,1106,0.07537
vib_ball_fault_007,ORIGINAL,1107,0.089827
vib_ball_fault_007,ORIGINAL,1108,-0.102334
vib_ball_fault_007,ORIGINAL,1109,0.002274
vib_ball_fault_007,ORIGINAL,1110,0.028426
vib_ball_fault_007,ORIGINAL,1111,-0.160486
vib_ball_fault_007,ORIGINAL,1112,0.04272
vib_ball_fault_007,ORIGINAL,1113,0.237318
vib_ball_fault_007,ORIGINAL,1114,-0.111268
vib_ball_fault_007,ORIGINAL,1115,-0.271916
vib_ball_fault_007,ORIGINAL,1116,0.105258
vib_ball_fault_007,ORIGINAL,1117,0.193948
vib_ball_fault_007,ORIGINAL,1118,-0.115816
vib_ball_fault_007,ORIGINAL,1119,-0.078456
vib_ball_fault_007,ORIGINAL,1120,0.208404
vib_ball_fault_007,ORIGINAL,1121,0.122801
vib_ball_fault_007,ORIGINAL,1122,-0.107694
vib_ball_fault_007,ORIGINAL,1123,0.012183
vib_ball_fault_007,ORIGINAL,1124,0.089664
vib_ball_fault_007,ORIGINAL,1125,-0.071634
vib_ball_fault_007,ORIGINAL,1126,-0.107532
vib_ball_fault_007,ORIGINAL,1127,0.017381
vib_ball_fault_007,ORIGINAL,1128,0.054578
vib_ball_fault_007,ORIGINAL,1129,-0.06335
vib_ball_fault_007,ORIGINAL,1130,-0.060751
vib_ball_fault_007,ORIGINAL,1131,0.117116
vib_ball_fault_007,ORIGINAL,1132,0.235693
vib_ball_fault_007,ORIGINAL,1133,0.075045
vib_ball_fault_007,ORIGINAL,1134,-0.156263
vib_ball_fault_007,ORIGINAL,1135,0.05734
vib_ball_fault_007,ORIGINAL,1136,0.383834
vib_ball_fault_007,ORIGINAL,1137,0.130435
vib_ball_fault_007,ORIGINAL,1138,-0.191511
vib_ball_fault_007,ORIGINAL,1139,0.059126
vib_ball_fault_007,ORIGINAL,1140,0.282475
vib_ball_fault_007,ORIGINAL,1141,0.009096
vib_ball_fault_007,ORIGINAL,1142,-0.231308
vib_ball_fault_007,ORIGINAL,1143,-0.040934
vib_ball_fault_007,ORIGINAL,1144,0.119227
vib_ball_fault_007,ORIGINAL,1145,-0.045319
vib_ball_fault_007,ORIGINAL,1146,-0.116953
vib_ball_fault_007,ORIGINAL,1147,-0.010071
vib_ball_fault_007,ORIGINAL,1148,-0.016081
vib_ball_fault_007,ORIGINAL,1149,-0.017705
vib_ball_fault_007,ORIGINAL,1150,0.059776
vib_ball_fault_007,ORIGINAL,1151,-0.044832
vib_ball_fault_007,ORIGINAL,1152,-0.064487
vib_ball_fault_007,ORIGINAL,1153,0.213602
vib_ball_fault_007,ORIGINAL,1154,0.264932
vib_ball_fault_007,ORIGINAL,1155,0.031025
vib_ball_fault_007,ORIGINAL,1156,0.047756
vib_ball_fault_007,ORIGINAL,1157,0.209541
vib_ball_fault_007,ORIGINAL,1158,0.079268
vib_ball_fault_007,ORIGINAL,1159,-0.102009
vib_ball_fault_007,ORIGINAL,1160,-0.010883
vib_ball_fault_007,ORIGINAL,1161,0.154963
vib_ball_fault_007,ORIGINAL,1162,0.072446
vib_ball_fault_007,ORIGINAL,1163,-0.03005
vib_ball_fault_007,ORIGINAL,1164,0.041908
vib_ball_fault_007,ORIGINAL,1165,0.016081
vib_ball_fault_007,ORIGINAL,1166,-0.092588
vib_ball_fault_007,ORIGINAL,1167,-0.064162
vib_ball_fault_007,ORIGINAL,1168,-0.016081
vib_ball_fault_007,ORIGINAL,1169,-0.091126
vib_ball_fault_007,ORIGINAL,1170,-0.009421
vib_ball_fault_007,ORIGINAL,1171,0.056527
vib_ball_fault_007,ORIGINAL,1172,-0.04467
vib_ball_fault_007,ORIGINAL,1173,0.022741
vib_ball_fault_007,ORIGINAL,1174,0.109806
vib_ball_fault_007,ORIGINAL,1175,-0.01933
vib_ball_fault_007,ORIGINAL,1176,-0.101035
vib_ball_fault_007,ORIGINAL,1177,0.058477
vib_ball_fault_007,ORIGINAL,1178,0.085441
vib_ball_fault_007,ORIGINAL,1179,-0.096649
vib_ball_fault_007,ORIGINAL,1180,-0.061238
vib_ball_fault_007,ORIGINAL,1181,0.130598
vib_ball_fault_007,ORIGINAL,1182,-0.062375
vib_ball_fault_007,ORIGINAL,1183,-0.353784
vib_ball_fault_007,ORIGINAL,1184,-0.072609
vib_ball_fault_007,ORIGINAL,1185,0.118415
vib_ball_fault_007,ORIGINAL,1186,-0.208892
vib_ball_fault_007,ORIGINAL,1187,-0.137583
vib_ball_fault_007,ORIGINAL,1188,0.317073
vib_ball_fault_007,ORIGINAL,1189,0.151227
vib_ball_fault_007,ORIGINAL,1190,-0.206617
vib_ball_fault_007,ORIGINAL,1191,0.042396
vib_ball_fault_007,ORIGINAL,1192,0.298231
vib_ball_fault_007,ORIGINAL,1193,0.057827
vib_ball_fault_007,ORIGINAL,1194,-0.127349
vib_ball_fault_007,ORIGINAL,1195,0.129461
vib_ball_fault_007,ORIGINAL,1196,0.248688
vib_ball_fault_007,ORIGINAL,1197,0.024365
vib_ball_fault_007,ORIGINAL,1198,-0.044182
vib_ball_fault_007,ORIGINAL,1199,0.062538
vib_ball_fault_007,ORIGINAL,1200,-0.022091
vib_ball_fault_007,ORIGINAL,1201,-0.082192
vib_ball_fault_007,ORIGINAL,1202,0.104283
vib_ball_fault_007,ORIGINAL,1203,0.038497
vib_ball_fault_007,ORIGINAL,1204,-0.20012
vib_ball_fault_007,ORIGINAL,1205,-0.031837
vib_ball_fault_007,ORIGINAL,1206,0.217663
vib_ball_fault_007,ORIGINAL,1207,-0.002112
vib_ball_fault_007,ORIGINAL,1208,-0.221074
vib_ball_fault_007,ORIGINAL,1209,0.01933
vib_ball_fault_007,ORIGINAL,1210,0.225135
vib_ball_fault_007,ORIGINAL,1211,-0.015756
vib_ball_fault_007,ORIGINAL,1212,-0.14944
vib_ball_fault_007,ORIGINAL,1213,0.112243
vib_ball_fault_007,ORIGINAL,1214,0.100872
vib_ball_fault_007,ORIGINAL,1215,-0.085116
vib_ball_fault_007,ORIGINAL,1216,0.026639
vib_ball_fault_007,ORIGINAL,1217,0.136933
vib_ball_fault_007,ORIGINAL,1218,0.022903
vib_ball_fault_007,ORIGINAL,1219,-0.04337
vib_ball_fault_007,ORIGINAL,1220,0.087553
vib_ball_fault_007,ORIGINAL,1221,0.109806
vib_ball_fault_007,ORIGINAL,1222,-0.075207
vib_ball_fault_007,ORIGINAL,1223,-0.022091
vib_ball_fault_007,ORIGINAL,1224,0.186476
vib_ball_fault_007,ORIGINAL,1225,-0.052304
vib_ball_fault_007,ORIGINAL,1226,-0.236668
vib_ball_fault_007,ORIGINAL,1227,0.066598
vib_ball_fault_007,ORIGINAL,1228,0.18209
vib_ball_fault_007,ORIGINAL,1229,-0.062862
vib_ball_fault_007,ORIGINAL,1230,-0.094537
vib_ball_fault_007,ORIGINAL,1231,0.183389
vib_ball_fault_007,ORIGINAL,1232,0.183389
vib_ball_fault_007,ORIGINAL,1233,-0.089664
vib_ball_fault_007,ORIGINAL,1234,-0.082842
vib_ball_fault_007,ORIGINAL,1235,0.159836
vib_ball_fault_007,ORIGINAL,1236,0.134496
vib_ball_fault_007,ORIGINAL,1237,-0.03005
vib_ball_fault_007,ORIGINAL,1238,0.059126
vib_ball_fault_007,ORIGINAL,1239,0.13076
vib_ball_fault_007,ORIGINAL,1240,-0.037847
vib_ball_fault_007,ORIGINAL,1241,-0.054091
vib_ball_fault_007,ORIGINAL,1242,0.113217
vib_ball_fault_007,ORIGINAL,1243,-0.032812
vib_ball_fault_007,ORIGINAL,1244,-0.146516
vib_ball_fault_007,ORIGINAL,1245,0.059451
vib_ball_fault_007,ORIGINAL,1246,0.114192
vib_ball_fault_007,ORIGINAL,1247,-0.059289
vib_ball_fault_007,ORIGINAL,1248,-0.109481
vib_ball_fault_007,ORIGINAL,1249,0.095512
vib_ball_fault_007,ORIGINAL,1250,0.087877
vib_ball_fault_007,ORIGINAL,1251,-0.178841
vib_ball_fault_007,ORIGINAL,1252,-0.07472
vib_ball_fault_007,ORIGINAL,1253,0.173481
vib_ball_fault_007,ORIGINAL,1254,-0.01332
vib_ball_fault_007,ORIGINAL,1255,-0.095349
vib_ball_fault_007,ORIGINAL,1256,0.095674
vib_ball_fault_007,ORIGINAL,1257,0.00065
vib_ball_fault_007,ORIGINAL,1258,-0.094212
vib_ball_fault_007,ORIGINAL,1259,0.026314
vib_ball_fault_007,ORIGINAL,1260,0.094862
vib_ball_fault_007,ORIGINAL,1261,0.026152
vib_ball_fault_007,ORIGINAL,1262,0.033624
vib_ball_fault_007,ORIGINAL,1263,0.149928
vib_ball_fault_007,ORIGINAL,1264,0.02599
vib_ball_fault_007,ORIGINAL,1265,-0.090151
