signal,method,bin,norm_freq,magnitude
vib_ball_fault_007,IMP_INTERP_ERROR,72,0.140625,0.739094
vib_ball_fault_007,IMP_INTERP_ERROR,73,0.142578,1.38068
vib_ball_fault_007,IMP_INTERP_ERROR,74,0.144531,0.287631
vib_ball_fault_007,IMP_INTERP_ERROR,75,0.146484,0.290757
vib_ball_fault_007,IMP_INTERP_ERROR,76,0.148438,1.05257
vib_ball_fault_007,IMP_INTERP_ERROR,77,0.150391,0.600876
vib_ball_fault_007,IMP_INTERP_ERROR,78,0.152344,1.54391
vib_ball_fault_007,IMP_INTERP_ERROR,79,0.154297,0.42489
vib_ball_fault_007,IMP_INTERP_ERROR,80,0.15625,1.05375
vib_ball_fault_007,IMP_INTERP_ERROR,81,0.158203,1.56107
vib_ball_fault_007,IMP_INTERP_ERROR,82,0.160156,1.86782
vib_ball_fault_007,IMP_INTERP_ERROR,83,0.162109,2.81426
vib_ball_fault_007,IMP_INTERP_ERROR,84,0.164062,1.18049
vib_ball_fault_007,IMP_INTERP_ERROR,85,0.166016,2.16738
vib_ball_fault_007,IMP_INTERP_ERROR,86,0.167969,0.809799
vib_ball_fault_007,IMP_INTERP_ERROR,87,0.169922,0.817192
vib_ball_fault_007,IMP_INTERP_ERROR,88,0.171875,1.12996
vib_ball_fault_007,IMP_INTERP_ERROR,89,0.173828,1.65642
vib_ball_fault_007,IMP_INTERP_ERROR,90,0.175781,0.28583
vib_ball_fault_007,IMP_INTERP_ERROR,91,0.177734,1.14351
vib_ball_fault_007,IMP_INTERP_ERROR,92,0.179688,1.50286
vib_ball_fault_007,IMP_INTERP_ERROR,93,0.181641,0.76246
vib_ball_fault_007,IMP_INTERP_ERROR,94,0.183594,0.372979
vib_ball_fault_007,IMP_INTERP_ERROR,95,0.185547,2.8121
vib_ball_fault_007,IMP_INTERP_ERROR,96,0.1875,0.386722
vib_ball_fault_007,IMP_INTERP_ERROR,97,0.189453,1.97202
vib_ball_fault_007,IMP_INTERP_ERROR,98,0.191406,3.2629
vib_ball_fault_007,IMP_INTERP_ERROR,99,0.193359,1.75327
vib_ball_fault_007,IMP_INTERP_ERROR,100,0.195312,0.460893
vib_ball_fault_007,IMP_INTERP_ERROR,101,0.197266,0.813353
vib_ball_fault_007,IMP_INTERP_ERROR,102,0.199219,0.696768
vib_ball_fault_007,IMP_INTERP_ERROR,103,0.201172,0.876002
vib_ball_fault_007,IMP_INTERP_ERROR,104,0.203125,1.39925
vib_ball_fault_007,IMP_INTERP_ERROR,105,0.205078,2.06844
vib_ball_fault_007,IMP_INTERP_ERROR,106,0.207031,1.61784
vib_ball_fault_007,IMP_INTERP_ERROR,107,0.208984,0.990738
vib_ball_fault_007,IMP_INTERP_ERROR,108,0.210938,0.91613
vib_ball_fault_007,IMP_INTERP_ERROR,109,0.212891,2.61566
vib_ball_fault_007,IMP_INTERP_ERROR,110,0.214844,5.06922
vib_ball_fault_007,IMP_INTERP_ERROR,111,0.216797,3.44686
vib_ball_fault_007,IMP_INTERP_ERROR,112,0.21875,1.70794
vib_ball_fault_007,IMP_INTERP_ERROR,113,0.220703,1.61276
vib_ball_fault_007,IMP_INTERP_ERROR,114,0.222656,0.748998
vib_ball_fault_007,IMP_INTERP_ERROR,115,0.224609,3.33884
vib_ball_fault_007,IMP_INTERP_ERROR,116,0.226562,1.81046
vib_ball_fault_007,IMP_INTERP_ERROR,117,0.228516,3.30514
vib_ball_fault_007,IMP_INTERP_ERROR,118,0.230469,1.78721
vib_ball_fault_007,IMP_INTERP_ERROR,119,0.232422,5.25315
vib_ball_fault_007,IMP_INTERP_ERROR,120,0.234375,5.10144
vib_ball_fault_007,IMP_INTERP_ERROR,121,0.236328,3.96766
vib_ball_fault_007,IMP_INTERP_ERROR,122,0.238281,0.930468
vib_ball_fault_007,IMP_INTERP_ERROR,123,0.240234,4.2892
vib_ball_fault_007,IMP_INTERP_ERROR,124,0.242188,3.93295
vib_ball_fault_007,IMP_INTERP_ERROR,125,0.244141,3.84875
vib_ball_fault_007,IMP_INTERP_ERROR,126,0.246094,3.72147
vib_ball_fault_007,IMP_INTERP_ERROR,127,0.248047,2.32728
vib_ball_fault_007,IMP_INTERP_ERROR,128,0.25,1.70656
vib_ball_fault_007,IMP_INTERP_ERROR,129,0.251953,7.67252
vib_ball_fault_007,IMP_INTERP_ERROR,130,0.253906,4.57361
vib_ball_fault_007,IMP_INTERP_ERROR,131,0.255859,6.79781
vib_ball_fault_007,IMP_INTERP_ERROR,132,0.257812,2.82672
vib_ball_fault_007,IMP_INTERP_ERROR,133,0.259766,9.37561
vib_ball_fault_007,IMP_INTERP_ERROR,134,0.261719,1.20409
vib_ball_fault_007,IMP_INTERP_ERROR,135,0.263672,1.58313
vib_ball_fault_007,IMP_INTERP_ERROR,136,0.265625,7.61154
vib_ball_fault_007,IMP_INTERP_ERROR,137,0.267578,6.42537
vib_ball_fault_007,IMP_INTERP_ERROR,138,0.269531,10.6204
vib_ball_fault_007,IMP_INTERP_ERROR,139,0.271484,17.1
vib_ball_fault_007,IMP_INTERP_ERROR,140,0.273438,9.43219
vib_ball_fault_007,IMP_INTERP_ERROR,141,0.275391,12.0239
vib_ball_fault_007,IMP_INTERP_ERROR,142,0.277344,7.40589
vib_ball_fault_007,IMP_INTERP_ERROR,143,0.279297,10.1039
vib_ball_fault_007,IMP_INTERP_ERROR,144,0.28125,13.1604
vib_ball_fault_007,IMP_INTERP_ERROR,145,0.283203,4.70397
vib_ball_fault_007,IMP_INTERP_ERROR,146,0.285156,6.91273
vib_ball_fault_007,IMP_INTERP_ERROR,147,0.287109,2.54503
vib_ball_fault_007,IMP_INTERP_ERROR,148,0.289062,8.36815
vib_ball_fault_007,IMP_INTERP_ERROR,149,0.291016,3.13236
vib_ball_fault_007,IMP_INTERP_ERROR,150,0.292969,3.79508
vib_ball_fault_007,IMP_INTERP_ERROR,151,0.294922,3.49158
vib_ball_fault_007,IMP_INTERP_ERROR,152,0.296875,1.57079
vib_ball_fault_007,IMP_INTERP_ERROR,153,0.298828,1.7981
vib_ball_fault_007,IMP_INTERP_ERROR,154,0.300781,1.89269
vib_ball_fault_007,IMP_INTERP_ERROR,155,0.302734,0.991489
vib_ball_fault_007,IMP_INTERP_ERROR,156,0.304688,1.10308
vib_ball_fault_007,IMP_INTERP_ERROR,157,0.306641,2.36479
vib_ball_fault_007,IMP_INTERP_ERROR,158,0.308594,0.673165
vib_ball_fault_007,IMP_INTERP_ERROR,159,0.310547,0.684759
vib_ball_fault_007,IMP_INTERP_ERROR,160,0.3125,1.02256
vib_ball_fault_007,IMP_INTERP_ERROR,161,0.314453,1.08764
vib_ball_fault_007,IMP_INTERP_ERROR,162,0.316406,0.126034
vib_ball_fault_007,IMP_INTERP_ERROR,163,0.318359,2.24148
vib_ball_fault_007,IMP_INTERP_ERROR,164,0.320312,0.745591
vib_ball_fault_007,IMP_INTERP_ERROR,165,0.322266,0.506798
vib_ball_fault_007,IMP_INTERP_ERROR,166,0.324219,0.306849
vib_ball_fault_007,IMP_INTERP_ERROR,167,0.326172,0.734156
vib_ball_fault_007,IMP_INTERP_ERROR,168,0.328125,0.455667
vib_ball_fault_007,IMP_INTERP_ERROR,169,0.330078,0.51403
vib_ball_fault_007,IMP_INTERP_ERROR,170,0.332031,0.964087
vib_ball_fault_007,IMP_INTERP_ERROR,171,0.333984,0.775881
vib_ball_fault_007,IMP_INTERP_ERROR,172,0.335938,1.73321
vib_ball_fault_007,IMP_INTERP_ERROR,173,0.337891,1.76917
vib_ball_fault_007,IMP_INTERP_ERROR,174,0.339844,0.328938
vib_ball_fault_007,IMP_INTERP_ERROR,175,0.341797,0.73891
vib_ball_fault_007,IMP_INTERP_ERROR,176,0.34375,0.510834
vib_ball_fault_007,IMP_INTERP_ERROR,177,0.345703,0.753079
vib_ball_fault_007,IMP_INTERP_ERROR,178,0.347656,1.16827
vib_ball_fault_007,IMP_INTERP_ERROR,179,0.349609,0.277118
vib_ball_fault_007,IMP_INTERP_ERROR,180,0.351562,1.45283
vib_ball_fault_007,IMP_INTERP_ERROR,181,0.353516,0.540533
vib_ball_fault_007,IMP_INTERP_ERROR,182,0.355469,1.10454
vib_ball_fault_007,IMP_INTERP_ERROR,183,0.357422,0.379287
vib_ball_fault_007,IMP_INTERP_ERROR,184,0.359375,0.589788
vib_ball_fault_007,IMP_INTERP_ERROR,185,0.361328,0.408444
vib_ball_fault_007,IMP_INTERP_ERROR,186,0.363281,0.505958
vib_ball_fault_007,IMP_INTERP_ERROR,187,0.365234,0.233183
vib_ball_fault_007,IMP_INTERP_ERROR,188,0.367188,0.855656
vib_ball_fault_007,IMP_INTERP_ERROR,189,0.369141,0.616808
vib_ball_fault_007,IMP_INTERP_ERROR,190,0.371094,0.796153
vib_ball_fault_007,IMP_INTERP_ERROR,191,0.373047,1.24583
vib_ball_fault_007,IMP_INTERP_ERROR,192,0.375,1.55406
vib_ball_fault_007,IMP_INTERP_ERROR,193,0.376953,1.01076
vib_ball_fault_007,IMP_INTERP_ERROR,194,0.378906,0.620225
vib_ball_fault_007,IMP_INTERP_ERROR,195,0.380859,0.956572
vib_ball_fault_007,IMP_INTERP_ERROR,196,0.382812,1.0589
vib_ball_fault_007,IMP_INTERP_ERROR,197,0.384766,0.686257
vib_ball_fault_007,IMP_INTERP_ERROR,198,0.386719,0.219539
vib_ball_fault_007,IMP_INTERP_ERROR,199,0.388672,0.52576
vib_ball_fault_007,IMP_INTERP_ERROR,200,0.390625,0.343125
vib_ball_fault_007,IMP_INTERP_ERROR,201,0.392578,0.377084
vib_ball_fault_007,IMP_INTERP_ERROR,202,0.394531,0.619723
vib_ball_fault_007,IMP_INTERP_ERROR,203,0.396484,0.876734
vib_ball_fault_007,IMP_INTERP_ERROR,204,0.398438,0.508998
vib_ball_fault_007,IMP_INTERP_ERROR,205,0.400391,0.446217
vib_ball_fault_007,IMP_INTERP_ERROR,206,0.402344,0.676289
vib_ball_fault_007,IMP_INTERP_ERROR,207,0.404297,1.29878
vib_ball_fault_007,IMP_INTERP_ERROR,208,0.40625,0.818938
vib_ball_fault_007,IMP_INTERP_ERROR,209,0.408203,0.290161
vib_ball_fault_007,IMP_INTERP_ERROR,210,0.410156,1.16116
vib_ball_fault_007,IMP_INTERP_ERROR,211,0.412109,1.00046
vib_ball_fault_007,IMP_INTERP_ERROR,212,0.414062,0.606246
vib_ball_fault_007,IMP_INTERP_ERROR,213,0.416016,0.82983
vib_ball_fault_007,IMP_INTERP_ERROR,214,0.417969,0.269663
vib_ball_fault_007,IMP_INTERP_ERROR,215,0.419922,0.658345
vib_ball_fault_007,IMP_INTERP_ERROR,216,0.421875,0.502386
vib_ball_fault_007,IMP_INTERP_ERROR,217,0.423828,0.403756
vib_ball_fault_007,IMP_INTERP_ERROR,218,0.425781,0.265041
vib_ball_fault_007,IMP_INTERP_ERROR,219,0.427734,0.709049
vib_ball_fault_007,IMP_INTERP_ERROR,220,0.429688,0.727797
vib_ball_fault_007,IMP_INTERP_ERROR,221,0.431641,1.01266
vib_ball_fault_007,IMP_INTERP_ERROR,222,0.433594,0.54874
vib_ball_fault_007,IMP_INTERP_ERROR,223,0.435547,0.336349
vib_ball_fault_007,IMP_INTERP_ERROR,224,0.4375,0.494529
vib_ball_fault_007,IMP_INTERP_ERROR,225,0.439453,0.466129
vib_ball_fault_007,IMP_INTERP_ERROR,226,0.441406,1.36747
vib_ball_fault_007,IMP_INTERP_ERROR,227,0.443359,0.569272
vib_ball_fault_007,IMP_INTERP_ERROR,228,0.445312,0.447501
vib_ball_fault_007,IMP_INTERP_ERROR,229,0.447266,0.469915
vib_ball_fault_007,IMP_INTERP_ERROR,230,0.449219,0.412813
vib_ball_fault_007,IMP_INTERP_ERROR,231,0.451172,0.219751
vib_ball_fault_007,IMP_INTERP_ERROR,232,0.453125,0.543707
vib_ball_fault_007,IMP_INTERP_ERROR,233,0.455078,0.5115
vib_ball_fault_007,IMP_INTERP_ERROR,234,0.457031,0.293189
vib_ball_fault_007,IMP_INTERP_ERROR,235,0.458984,0.113773
vib_ball_fault_007,IMP_INTERP_ERROR,236,0.460938,0.40661
vib_ball_fault_007,IMP_INTERP_ERROR,237,0.462891,0.994842
vib_ball_fault_007,IMP_INTERP_ERROR,238,0.464844,0.1683
vib_ball_fault_007,IMP_INTERP_ERROR,239,0.466797,0.855064
vib_ball_fault_007,IMP_INTERP_ERROR,240,0.46875,0.26162
vib_ball_fault_007,IMP_INTERP_ERROR,241,0.470703,0.299809
vib_ball_fault_007,IMP_INTERP_ERROR,242,0.472656,0.807804
vib_ball_fault_007,IMP_INTERP_ERROR,243,0.474609,1.06806
vib_ball_fault_007,IMP_INTERP_ERROR,244,0.476562,0.129804
vib_ball_fault_007,IMP_INTERP_ERROR,245,0.478516,0.512086
vib_ball_fault_007,IMP_INTERP_ERROR,246,0.480469,0.294603
vib_ball_fault_007,IMP_INTERP_ERROR,247,0.482422,0.479551
vib_ball_fault_007,IMP_INTERP_ERROR,248,0.484375,1.09473
vib_ball_fault_007,IMP_INTERP_ERROR,249,0.486328,0.674443
vib_ball_fault_007,IMP_INTERP_ERROR,250,0.488281,0.249033
vib_ball_fault_007,IMP_INTERP_ERROR,251,0.490234,0.0820547
vib_ball_fault_007,IMP_INTERP_ERROR,252,0.492188,0.595565
vib_ball_fault_007,IMP_INTERP_ERROR,253,0.494141,0.685352
vib_ball_fault_007,IMP_INTERP_ERROR,254,0.496094,0.979022
vib_ball_fault_007,IMP_INTERP_ERROR,255,0.498047,0.743049
vib_ball_fault_007,RDP_OFFLINE,0,0,6.60671
vib_ball_fault_007,RDP_OFFLINE,1,0.00195312,0.935111
vib_ball_fault_007,RDP_OFFLINE,2,0.00390625,0.519881
vib_ball_fault_007,RDP_OFFLINE,3,0.00585938,1.73886
vib_ball_fault_007,RDP_OFFLINE,4,0.0078125,1.56888
vib_ball_fault_007,RDP_OFFLINE,5,0.00976562,1.58095
vib_ball_fault_007,RDP_OFFLINE,6,0.0117188,2.59302
vib_ball_fault_007,RDP_OFFLINE,7,0.0136719,4.15261
vib_ball_fault_007,RDP_OFFLINE,8,0.015625,3.09228
vib_ball_fault_007,RDP_OFFLINE,9,0.0175781,0.895267
vib_ball_fault_007,RDP_OFFLINE,10,0.0195312,1.1422
vib_ball_fault_007,RDP_OFFLINE,11,0.0214844,2.2002
vib_ball_fault_007,RDP_OFFLINE,12,0.0234375,1.54852
vib_ball_fault_007,RDP_OFFLINE,13,0.0253906,0.383574
vib_ball_fault_007,RDP_OFFLINE,14,0.0273438,3.67324
vib_ball_fault_007,RDP_OFFLINE,15,0.0292969,0.270977
vib_ball_fault_007,RDP_OFFLINE,16,0.03125,1.08583
vib_ball_fault_007,RDP_OFFLINE,17,0.0332031,1.84581
vib_ball_fault_007,RDP_OFFLINE,18,0.0351562,2.2459
vib_ball_fault_007,RDP_OFFLINE,19,0.0371094,3.85549
vib_ball_fault_007,RDP_OFFLINE,20,0.0390625,1.67904
vib_ball_fault_007,RDP_OFFLINE,21,0.0410156,6.32941
vib_ball_fault_007,RDP_OFFLINE,22,0.0429688,3.32082
vib_ball_fault_007,RDP_OFFLINE,23,0.0449219,0.684458
vib_ball_fault_007,RDP_OFFLINE,24,0.046875,1.93094
vib_ball_fault_007,RDP_OFFLINE,25,0.0488281,2.08665
vib_ball_fault_007,RDP_OFFLINE,26,0.0507812,1.47493
vib_ball_fault_007,RDP_OFFLINE,27,0.0527344,3.45424
vib_ball_fault_007,RDP_OFFLINE,28,0.0546875,1.38568
vib_ball_fault_007,RDP_OFFLINE,29,0.0566406,2.39695
vib_ball_fault_007,RDP_OFFLINE,30,0.0585938,1.60787
vib_ball_fault_007,RDP_OFFLINE,31,0.0605469,3.62128
vib_ball_fault_007,RDP_OFFLINE,32,0.0625,1.90127
vib_ball_fault_007,RDP_OFFLINE,33,0.0644531,1.14545
vib_ball_fault_007,RDP_OFFLINE,34,0.0664062,0.680799
vib_ball_fault_007,RDP_OFFLINE,35,0.0683594,3.07268
vib_ball_fault_007,RDP_OFFLINE,36,0.0703125,0.987359
vib_ball_fault_007,RDP_OFFLINE,37,0.0722656,1.08291
vib_ball_fault_007,RDP_OFFLINE,38,0.0742188,3.11739
vib_ball_fault_007,RDP_OFFLINE,39,0.0761719,1.02837
vib_ball_fault_007,RDP_OFFLINE,40,0.078125,2.94455
vib_ball_fault_007,RDP_OFFLINE,41,0.0800781,1.94981
vib_ball_fault_007,RDP_OFFLINE,42,0.0820312,0.360291
vib_ball_fault_007,RDP_OFFLINE,43,0.0839844,0.906957
vib_ball_fault_007,RDP_OFFLINE,44,0.0859375,2.26914
vib_ball_fault_007,RDP_OFFLINE,45,0.0878906,0.607457
vib_ball_fault_007,RDP_OFFLINE,46,0.0898438,2.59338
vib_ball_fault_007,RDP_OFFLINE,47,0.0917969,3.6819
vib_ball_fault_007,RDP_OFFLINE,48,0.09375,2.2157
vib_ball_fault_007,RDP_OFFLINE,49,0.0957031,1.87596
vib_ball_fault_007,RDP_OFFLINE,50,0.0976562,1.11031
vib_ball_fault_007,RDP_OFFLINE,51,0.0996094,1.21871
vib_ball_fault_007,RDP_OFFLINE,52,0.101562,1.61977
vib_ball_fault_007,RDP_OFFLINE,53,0.103516,0.447749
vib_ball_fault_007,RDP_OFFLINE,54,0.105469,0.959863
vib_ball_fault_007,RDP_OFFLINE,55,0.107422,0.494092
vib_ball_fault_007,RDP_OFFLINE,56,0.109375,2.40135
vib_ball_fault_007,RDP_OFFLINE,57,0.111328,1.22594
vib_ball_fault_007,RDP_OFFLINE,58,0.113281,0.614245
vib_ball_fault_007,RDP_OFFLINE,59,0.115234,2.37817
vib_ball_fault_007,RDP_OFFLINE,60,0.117188,1.08484
vib_ball_fault_007,RDP_OFFLINE,61,0.119141,4.8501
vib_ball_fault_007,RDP_OFFLINE,62,0.121094,3.47251
vib_ball_fault_007,RDP_OFFLINE,63,0.123047,0.769102
vib_ball_fault_007,RDP_OFFLINE,64,0.125,1.32263
vib_ball_fault_007,RDP_OFFLINE,65,0.126953,1.38735
vib_ball_fault_007,RDP_OFFLINE,66,0.128906,1.34409
vib_ball_fault_007,RDP_OFFLINE,67,0.130859,1.7212
vib_ball_fault_007,RDP_OFFLINE,68,0.132812,2.31107
vib_ball_fault_007,RDP_OFFLINE,69,0.134766,1.35704
vib_ball_fault_007,RDP_OFFLINE,70,0.136719,1.11411
vib_ball_fault_007,RDP_OFFLINE,71,0.138672,0.985259
vib_ball_fault_007,RDP_OFFLINE,72,0.140625,0.590508
vib_ball_fault_007,RDP_OFFLINE,73,0.142578,0.648197
vib_ball_fault_007,RDP_OFFLINE,74,0.144531,1.31815
vib_ball_fault_007,RDP_OFFLINE,75,0.146484,1.39268
vib_ball_fault_007,RDP_OFFLINE,76,0.148438,2.02988
vib_ball_fault_007,RDP_OFFLINE,77,0.150391,0.336138
vib_ball_fault_007,RDP_OFFLINE,78,0.152344,2.58356
vib_ball_fault_007,RDP_OFFLINE,79,0.154297,0.746274
vib_ball_fault_007,RDP_OFFLINE,80,0.15625,1.32717
vib_ball_fault_007,RDP_OFFLINE,81,0.158203,2.22906
vib_ball_fault_007,RDP_OFFLINE,82,0.160156,0.629229
vib_ball_fault_007,RDP_OFFLINE,83,0.162109,2.87234
vib_ball_fault_007,RDP_OFFLINE,84,0.164062,1.83044
vib_ball_fault_007,RDP_OFFLINE,85,0.166016,2.52708
vib_ball_fault_007,RDP_OFFLINE,86,0.167969,2.8103
vib_ball_fault_007,RDP_OFFLINE,87,0.169922,3.29333
vib_ball_fault_007,RDP_OFFLINE,88,0.171875,1.07841
vib_ball_fault_007,RDP_OFFLINE,89,0.173828,0.887621
vib_ball_fault_007,RDP_OFFLINE,90,0.175781,0.469237
vib_ball_fault_007,RDP_OFFLINE,91,0.177734,2.53017
vib_ball_fault_007,RDP_OFFLINE,92,0.179688,1.33203
vib_ball_fault_007,RDP_OFFLINE,93,0.181641,2.08366
vib_ball_fault_007,RDP_OFFLINE,94,0.183594,3.73787
vib_ball_fault_007,RDP_OFFLINE,95,0.185547,3.26902
vib_ball_fault_007,RDP_OFFLINE,96,0.1875,1.02873
vib_ball_fault_007,RDP_OFFLINE,97,0.189453,1.82068
vib_ball_fault_007,RDP_OFFLINE,98,0.191406,5.06616
vib_ball_fault_007,RDP_OFFLINE,99,0.193359,3.56583
vib_ball_fault_007,RDP_OFFLINE,100,0.195312,1.81485
vib_ball_fault_007,RDP_OFFLINE,101,0.197266,2.30826
vib_ball_fault_007,RDP_OFFLINE,102,0.199219,1.6094
vib_ball_fault_007,RDP_OFFLINE,103,0.201172,0.991799
vib_ball_fault_007,RDP_OFFLINE,104,0.203125,0.487026
vib_ball_fault_007,RDP_OFFLINE,105,0.205078,0.79757
vib_ball_fault_007,RDP_OFFLINE,106,0.207031,1.15812
vib_ball_fault_007,RDP_OFFLINE,107,0.208984,0.549243
vib_ball_fault_007,RDP_OFFLINE,108,0.210938,0.838753
vib_ball_fault_007,RDP_OFFLINE,109,0.212891,3.09851
vib_ball_fault_007,RDP_OFFLINE,110,0.214844,4.40324
vib_ball_fault_007,RDP_OFFLINE,111,0.216797,3.78334
vib_ball_fault_007,RDP_OFFLINE,112,0.21875,2.47038
vib_ball_fault_007,RDP_OFFLINE,113,0.220703,0.814368
vib_ball_fault_007,RDP_OFFLINE,114,0.222656,1.09359
vib_ball_fault_007,RDP_OFFLINE,115,0.224609,4.03276
vib_ball_fault_007,RDP_OFFLINE,116,0.226562,2.57767
vib_ball_fault_007,RDP_OFFLINE,117,0.228516,3.5172
vib_ball_fault_007,RDP_OFFLINE,118,0.230469,2.23817
vib_ball_fault_007,RDP_OFFLINE,119,0.232422,4.96973
vib_ball_fault_007,RDP_OFFLINE,120,0.234375,3.52195
vib_ball_fault_007,RDP_OFFLINE,121,0.236328,3.05722
vib_ball_fault_007,RDP_OFFLINE,122,0.238281,0.5976
vib_ball_fault_007,RDP_OFFLINE,123,0.240234,4.05871
vib_ball_fault_007,RDP_OFFLINE,124,0.242188,4.07123
vib_ball_fault_007,RDP_OFFLINE,125,0.244141,4.81929
vib_ball_fault_007,RDP_OFFLINE,126,0.246094,3.39117
vib_ball_fault_007,RDP_OFFLINE,127,0.248047,2.54569
vib_ball_fault_007,RDP_OFFLINE,128,0.25,1.62768
vib_ball_fault_007,RDP_OFFLINE,129,0.251953,7.29047
vib_ball_fault_007,RDP_OFFLINE,130,0.253906,3.95273
vib_ball_fault_007,RDP_OFFLINE,131,0.255859,6.9172
vib_ball_fault_007,RDP_OFFLINE,132,0.257812,1.64504
vib_ball_fault_007,RDP_OFFLINE,133,0.259766,8.217
vib_ball_fault_007,RDP_OFFLINE,134,0.261719,0.917914
vib_ball_fault_007,RDP_OFFLINE,135,0.263672,1.13456
vib_ball_fault_007,RDP_OFFLINE,136,0.265625,6.39496
vib_ball_fault_007,RDP_OFFLINE,137,0.267578,4.67613
vib_ball_fault_007,RDP_OFFLINE,138,0.269531,10.2701
vib_ball_fault_007,RDP_OFFLINE,139,0.271484,15.7533
vib_ball_fault_007,RDP_OFFLINE,140,0.273438,8.64985
vib_ball_fault_007,RDP_OFFLINE,141,0.275391,10.9666
vib_ball_fault_007,RDP_OFFLINE,142,0.277344,5.23418
vib_ball_fault_007,RDP_OFFLINE,143,0.279297,7.46443
vib_ball_fault_007,RDP_OFFLINE,144,0.28125,11.1737
vib_ball_fault_007,RDP_OFFLINE,145,0.283203,4.30027
vib_ball_fault_007,RDP_OFFLINE,146,0.285156,5.89326
vib_ball_fault_007,RDP_OFFLINE,147,0.287109,3.00002
vib_ball_fault_007,RDP_OFFLINE,148,0.289062,7.21511
vib_ball_fault_007,RDP_OFFLINE,149,0.291016,2.93055
vib_ball_fault_007,RDP_OFFLINE,150,0.292969,3.50553
vib_ball_fault_007,RDP_OFFLINE,151,0.294922,2.90613
vib_ball_fault_007,RDP_OFFLINE,152,0.296875,1.44298
vib_ball_fault_007,RDP_OFFLINE,153,0.298828,0.774107
vib_ball_fault_007,RDP_OFFLINE,154,0.300781,1.35495
vib_ball_fault_007,RDP_OFFLINE,155,0.302734,0.896742
vib_ball_fault_007,RDP_OFFLINE,156,0.304688,0.523713
vib_ball_fault_007,RDP_OFFLINE,157,0.306641,1.78732
vib_ball_fault_007,RDP_OFFLINE,158,0.308594,1.53587
vib_ball_fault_007,RDP_OFFLINE,159,0.310547,1.0459
vib_ball_fault_007,RDP_OFFLINE,160,0.3125,0.752217
vib_ball_fault_007,RDP_OFFLINE,161,0.314453,1.99575
vib_ball_fault_007,RDP_OFFLINE,162,0.316406,0.150848
vib_ball_fault_007,RDP_OFFLINE,163,0.318359,2.18731
vib_ball_fault_007,RDP_OFFLINE,164,0.320312,0.884634
vib_ball_fault_007,RDP_OFFLINE,165,0.322266,0.716802
vib_ball_fault_007,RDP_OFFLINE,166,0.324219,0.779691
vib_ball_fault_007,RDP_OFFLINE,167,0.326172,0.922952
vib_ball_fault_007,RDP_OFFLINE,168,0.328125,0.687998
vib_ball_fault_007,RDP_OFFLINE,169,0.330078,0.901331
vib_ball_fault_007,RDP_OFFLINE,170,0.332031,1.23162
vib_ball_fault_007,RDP_OFFLINE,171,0.333984,1.04793
vib_ball_fault_007,RDP_OFFLINE,172,0.335938,2.48656
vib_ball_fault_007,RDP_OFFLINE,173,0.337891,2.01436
vib_ball_fault_007,RDP_OFFLINE,174,0.339844,1.28817
vib_ball_fault_007,RDP_OFFLINE,175,0.341797,0.766641
vib_ball_fault_007,RDP_OFFLINE,176,0.34375,0.843427
vib_ball_fault_007,RDP_OFFLINE,177,0.345703,1.82407
vib_ball_fault_007,RDP_OFFLINE,178,0.347656,3.03485
vib_ball_fault_007,RDP_OFFLINE,179,0.349609,1.79627
vib_ball_fault_007,RDP_OFFLINE,180,0.351562,0.828764
vib_ball_fault_007,RDP_OFFLINE,181,0.353516,1.51727
vib_ball_fault_007,RDP_OFFLINE,182,0.355469,1.25692
vib_ball_fault_007,RDP_OFFLINE,183,0.357422,0.448213
vib_ball_fault_007,RDP_OFFLINE,184,0.359375,0.452988
vib_ball_fault_007,RDP_OFFLINE,185,0.361328,0.607999
vib_ball_fault_007,RDP_OFFLINE,186,0.363281,1.42667
vib_ball_fault_007,RDP_OFFLINE,187,0.365234,1.31502
vib_ball_fault_007,RDP_OFFLINE,188,0.367188,1.19963
vib_ball_fault_007,RDP_OFFLINE,189,0.369141,0.348731
vib_ball_fault_007,RDP_OFFLINE,190,0.371094,0.926678
vib_ball_fault_007,RDP_OFFLINE,191,0.373047,0.872949
vib_ball_fault_007,RDP_OFFLINE,192,0.375,1.866
vib_ball_fault_007,RDP_OFFLINE,193,0.376953,2.17685
vib_ball_fault_007,RDP_OFFLINE,194,0.378906,0.472439
vib_ball_fault_007,RDP_OFFLINE,195,0.380859,0.370922
vib_ball_fault_007,RDP_OFFLINE,196,0.382812,1.90292
vib_ball_fault_007,RDP_OFFLINE,197,0.384766,0.849673
vib_ball_fault_007,RDP_OFFLINE,198,0.386719,0.495258
vib_ball_fault_007,RDP_OFFLINE,199,0.388672,0.263006
vib_ball_fault_007,RDP_OFFLINE,200,0.390625,0.606376
vib_ball_fault_007,RDP_OFFLINE,201,0.392578,0.529309
vib_ball_fault_007,RDP_OFFLINE,202,0.394531,0.953327
vib_ball_fault_007,RDP_OFFLINE,203,0.396484,0.665317
vib_ball_fault_007,RDP_OFFLINE,204,0.398438,1.17668
vib_ball_fault_007,RDP_OFFLINE,205,0.400391,0.321045
vib_ball_fault_007,RDP_OFFLINE,206,0.402344,1.4144
vib_ball_fault_007,RDP_OFFLINE,207,0.404297,0.708624
vib_ball_fault_007,RDP_OFFLINE,208,0.40625,1.05187
